word,pos,assigned_cefr,level_source,assigned_level_frequency,total_frequency,crf_A1,crf_A2,crf_B1,crf_B2,crf_C1,crf_C2,crf_total,beacco_A1,beacco_A2,beacco_B1,beacco_B2,beacco_C1,beacco_C2,beacco_total,beacco_level,match_method,crf_word,crf_pos,beacco_word,beacco_pos,normalized_word,normalized_pos,crf_source_row,beacco_source_row
gel,NOUN,B2,beacco,0.0,0.8793,0.0,0.0,0.3401,0.0,12.4046,0.0,0.8793,0.0,0.0,0.5857,0.0,6.0005,0.0,0.684,B2,word_pos,gel,N,gel,NOM,gel,NOUN,7387,5744.0
hospitalisation,NOUN,B2,beacco,0.0,0.8788,0.0,0.0,0.4809,0.0,6.1515,0.0,0.8788,0.0,0.0,0.4665,0.0,4.139,0.0,0.6597,B2,word_pos,hospitalisation,N,hospitalisation,NOM,hospitalisation,NOUN,7976,6243.0
bienveillance,NOUN,B2,beacco,0.0,0.8786,0.0,0.0,4.9738,0.0,0.0,0.0,0.8786,0.0,0.0,3.6187,0.0,0.0,0.0,0.6825,B2,word_pos,bienveillance,N,bienveillance,NOM,bienveillance,NOUN,1843,1401.0
ciseau,NOUN,B2,beacco,0.0,0.8778,,,,,,,,6.6738,0.0,0.5531,0.0,0.0,0.0,0.8778,B2,beacco_only,,,ciseau,NOM,ciseau,NOUN,,2442.0
clochette,NOUN,B2,beacco,0.0,0.8764,0.0,0.0,4.4796,0.0,0.0,0.0,0.8764,0.0,0.0,3.5301,0.0,0.0,0.0,0.6796,B2,word_pos,clochette,N,clochette,NOM,clochette,NOUN,3170,2520.0
guyanais,ADJ,B2,beacco,0.0,0.876,0.4421,0.0,0.9463,0.0,0.0,0.0,0.876,0.9121,0.0,0.438,0.0,0.0,0.0,0.5153,B2,word_pos,guyanais,A,guyanais,ADJ,guyanais,ADJ,7667,5987.0
franquette,NOUN,B2,beacco,0.0,0.8759,0.0,0.0,4.9235,0.0,0.0,0.0,0.8759,0.0,0.0,3.7375,0.0,0.0,0.0,0.6965,B2,unique_word,franquette,N,franquette,ADV,franquette,NOUN,7105,5499.0
pavillonnaire,ADJ,B2,beacco,0.0,0.8759,0.0,0.0,4.9235,0.0,0.0,0.0,0.8759,0.0,0.0,3.7375,0.0,0.0,0.0,0.6965,B2,word_pos,pavillonnaire,A,pavillonnaire,ADJ,pavillonnaire,ADJ,11820,9370.0
empiéter,VERB,B2,beacco,0.0,0.8757,0.0,0.0,4.3606,0.0,0.0,0.0,0.8757,0.0,0.0,2.9905,0.0,0.0,0.0,0.6892,B2,word_pos,empiéter,V,empiéter,VER,empiéter,VERB,5757,4570.0
énumérer,VERB,B2,beacco,0.0,0.8757,0.0,0.0,0.5833,0.0,0.0,6.176,0.8757,0.0,0.0,1.1062,0.0,0.0,4.0185,0.9238,B2,word_pos,énumérer,V,énumérer,VER,énumérer,VERB,17631,14024.0
astre,NOUN,B2,beacco,0.0,0.8756,0.5025,0.0,0.9463,0.0,0.0,0.0,0.8756,0.9051,0.0,0.8759,0.0,0.0,0.0,1.0386,B2,word_pos,astre,N,astre,NOM,astre,NOUN,1109,921.0
globalement,ADV,B2,beacco,0.0,0.8755,1.7078,0.2117,0.0,0.0,3.1012,0.0,0.8755,2.3528,0.0,0.0,0.0,6.0005,0.0,0.5084,B2,word_pos,globalement,ADV,globalement,ADV,globalement,ADV,7451,5800.0
acception,NOUN,B2,beacco,0.0,0.8751,0.0,0.0,0.0,0.0,12.3029,2.0587,0.8751,0.0,0.0,0.0,0.0,12.4171,4.0185,1.4136,B2,word_pos,acception,N,acception,NOM,acception,NOUN,83,78.0
forteresse,NOUN,B2,beacco,0.0,0.8749,0.5197,0.0,0.9463,0.0,0.0,0.0,0.8749,1.1123,0.0,0.8759,0.0,0.0,0.0,1.0016,B2,word_pos,forteresse,N,forteresse,NOM,forteresse,NOUN,7020,5423.0
rendement,NOUN,B2,beacco,0.0,0.8747,0.0,0.0,0.1637,0.0,13.3747,0.0,0.8747,0.0,0.0,0.1243,0.0,19.861,0.0,1.5128,B2,word_pos,rendement,N,rendement,NOM,rendement,NOUN,13649,10967.0
trajectoire,NOUN,B2,beacco,0.0,0.8743,0.0,0.0,0.0,0.0,4.8126,19.2455,0.8743,0.0,0.0,0.0,0.0,3.4423,38.656,1.2004,B2,word_pos,trajectoire,N,trajectoire,NOM,trajectoire,NOUN,16061,13011.0
vanille,NOUN,B2,beacco,0.0,0.8742,,,,,,,,0.0,0.0,0.0,0.0,6.0005,8.037,0.8742,B2,beacco_only,,,vanille,NOM,vanille,NOUN,,13392.0
carcéral,ADJ,B2,beacco,0.0,0.8736,0.0,0.0,0.0,0.0,49.6184,0.0,0.8736,0.0,0.0,0.0,0.0,24.0018,0.0,0.5724,B2,word_pos,carcéral,A,carcéral,ADJ,carcéral,ADJ,2551,1996.0
polymère,NOUN,B2,beacco,0.0,0.8736,0.0,0.0,0.0,0.0,49.6184,0.0,0.8736,0.0,0.0,0.0,0.0,36.0028,0.0,0.8585,B2,word_pos,polymère,N,polymère,NOM,polymère,NOUN,12369,9823.0
civisme,NOUN,B2,beacco,0.0,0.8707,0.0,0.2439,0.0,0.0,8.2019,0.0,0.8707,0.0,0.4664,0.0,0.0,4.139,0.0,0.6122,B2,word_pos,civisme,N,civisme,NOM,civisme,NOUN,3100,2458.0
mobilier,ADJ,B2,beacco,0.0,0.8703,0.0,0.0,1.0854,0.0,3.2084,0.0,0.8703,0.0,0.0,0.6378,0.0,6.8846,0.0,1.0158,B2,word_pos,mobilier,A,mobilier,ADJ,mobilier,ADJ,10308,8170.0
reproductif,ADJ,B2,beacco,0.0,0.87,0.0,0.0,0.7236,0.0,0.0,6.176,0.87,0.0,0.0,1.2756,0.0,0.0,4.0185,0.9698,B2,word_pos,reproductif,A,reproductif,ADJ,reproductif,ADJ,13724,11036.0
réclusion,NOUN,B2,beacco,0.0,0.8698,0.0,0.0,0.0,0.0,25.3674,0.0,0.8698,0.0,0.0,0.0,0.0,20.024,0.0,0.7219,B2,word_pos,réclusion,N,réclusion,NOM,réclusion,NOUN,14111,11388.0
ténu,ADJ,B2,beacco,0.0,0.8698,0.0,0.0,0.0,0.0,25.3674,0.0,0.8698,0.0,0.0,0.0,0.0,20.024,0.0,0.7219,B2,word_pos,ténu,A,ténu,ADJ,ténu,ADJ,16498,13262.0
dégradant,ADJ,B2,beacco,0.0,0.8696,0.0,0.0,0.3618,0.0,12.4046,0.0,0.8696,0.0,0.0,0.6378,0.0,6.0005,0.0,0.7013,B2,word_pos,dégradant,A,dégradant,ADJ,dégradant,ADJ,5313,4191.0
vieillissant,ADJ,B2,beacco,0.0,0.869,0.0,0.0,0.2916,0.0,0.0,86.6048,0.869,0.0,0.0,0.5531,0.0,0.0,77.312,2.0004,B2,word_pos,vieillissant,A,vieillissant,ADJ,vieillissant,ADJ,16826,13533.0
malice,NOUN,B2,beacco,0.0,0.8685,0.0,0.7405,0.2076,0.0,3.1012,0.0,0.8685,0.0,0.606,0.3906,0.0,6.0005,0.0,1.4452,B2,word_pos,malice,N,malice,NOM,malice,NOUN,9813,7757.0
comptage,NOUN,B2,beacco,0.0,0.8677,0.0,0.0,0.4152,0.0,6.1515,0.0,0.8677,0.0,0.0,0.3906,0.0,4.139,0.0,0.6261,B2,word_pos,comptage,N,comptage,NOM,comptage,NOUN,3479,2782.0
influer,VERB,B2,beacco,0.0,0.8677,0.0,0.0,0.4152,0.0,6.1515,0.0,0.8677,0.0,0.0,0.3906,0.0,4.139,0.0,0.6261,B2,word_pos,influer,V,influer,VER,influer,VERB,8556,6748.0
prudence,NOUN,B2,beacco,0.0,0.8658,0.0,0.0,0.1395,0.0,4.101,9.6228,0.8658,0.0,0.0,0.1219,0.0,4.139,19.328,1.4033,B2,word_pos,prudence,N,prudence,NOM,prudence,NOUN,12832,10246.0
déporter,VERB,B2,beacco,0.0,0.8652,0.0,0.0,4.491,0.0,0.0,0.0,0.8652,0.0,0.0,3.5058,0.0,0.0,0.0,0.6699,B2,word_pos,déporter,V,déporter,VER,déporter,VERB,5464,4329.0
manipulateur,ADJ,B2,beacco,0.0,0.8647,0.0,0.0,0.4152,0.0,0.0,6.176,0.8647,0.0,0.0,0.3906,0.0,0.0,4.0185,0.6556,B2,word_pos,manipulateur,A,manipulateur,ADJ,manipulateur,ADJ,9863,7805.0
superficie,NOUN,B2,beacco,0.0,0.8643,0.0,0.0,3.0277,0.0,3.1012,0.0,0.8643,0.0,0.0,3.2138,0.0,6.0005,0.0,1.3232,B2,word_pos,superficie,N,superficie,NOM,superficie,NOUN,15325,12417.0
ivrogne,NOUN,B2,beacco,0.0,0.863,0.0,0.0,4.8837,0.0,0.0,0.0,0.863,0.0,0.0,4.9578,0.0,0.0,0.0,0.9185,B2,unique_word,ivrogne,N,ivrogne,ADJ,ivrogne,NOUN,8990,7129.0
inhibition,NOUN,B2,beacco,0.0,0.8619,0.0,0.0,0.2366,0.0,12.4046,0.0,0.8619,0.0,0.0,0.438,0.0,12.0009,0.0,1.1997,B2,word_pos,inhibition,N,inhibition,NOM,inhibition,NOUN,8594,6783.0
recruteur,NOUN,B2,beacco,0.0,0.8616,1.3242,1.6171,0.0,0.0,0.0,0.0,0.8616,2.5271,0.9327,0.0,0.0,0.0,0.0,1.2788,B2,word_pos,recruteur,N,recruteur,NOM,recruteur,NOUN,13494,10822.0
bilatéral,ADJ,B2,beacco,0.0,0.8586,0.0,0.0,1.0202,0.0,3.2084,0.0,0.8586,0.0,0.0,0.5857,0.0,3.4423,0.0,0.7027,B2,word_pos,bilatéral,A,bilatéral,ADJ,bilatéral,ADJ,1855,1412.0
florissant,ADJ,B2,beacco,0.0,0.8564,0.0,0.0,0.0,0.0,24.7899,0.0,0.8564,0.0,0.0,0.0,0.0,31.3781,0.0,1.2133,B2,word_pos,florissant,A,florissant,ADJ,florissant,ADJ,6917,5331.0
pervertir,VERB,B2,beacco,0.0,0.8564,0.0,0.0,0.0,0.0,24.7899,0.0,0.8564,0.0,0.0,0.0,0.0,20.6179,0.0,0.7913,B2,word_pos,pervertir,V,pervertir,VER,pervertir,VERB,11967,9488.0
réanimation,NOUN,B2,beacco,0.0,0.8564,0.0,0.0,0.0,0.0,24.7899,0.0,0.8564,0.0,0.0,0.0,0.0,20.6179,0.0,0.7913,B2,word_pos,réanimation,N,réanimation,NOM,réanimation,NOUN,14082,11362.0
quantifier,VERB,B2,beacco,0.0,0.8555,0.0,0.0,0.1812,0.0,13.8696,0.0,0.8555,0.0,0.0,0.185,0.0,20.6179,0.0,1.5183,B2,word_pos,quantifier,V,quantifier,VER,quantifier,VERB,13158,10539.0
crotte,NOUN,B2,beacco,0.0,0.8553,1.3242,0.2439,0.0,0.0,1.6042,0.0,0.8553,1.2635,0.4664,0.0,0.0,3.4423,0.0,1.4312,B2,word_pos,crotte,N,crotte,NOM,crotte,NOUN,4161,3387.0
rétribution,NOUN,B2,beacco,0.0,0.8538,0.0,0.0,0.0,0.0,24.3636,0.0,0.8538,0.0,0.0,0.0,0.0,31.3781,0.0,1.2133,B2,word_pos,rétribution,N,rétribution,NOM,rétribution,NOUN,14297,11565.0
sensibiliser,VERB,B2,beacco,0.0,0.8537,0.0,0.2117,2.0704,0.0,0.0,0.0,0.8537,0.0,0.4157,2.9983,0.0,0.0,0.0,1.436,B2,word_pos,sensibiliser,V,sensibiliser,VER,sensibiliser,VERB,14655,11856.0
coiffure,NOUN,B2,beacco,0.0,0.8507,0.0,0.0,4.6828,0.0,0.0,0.0,0.8507,0.0,0.0,4.9147,0.0,0.0,0.0,0.916,B2,word_pos,coiffure,N,coiffure,NOM,coiffure,NOUN,3247,2582.0
périodiquement,ADV,B2,beacco,0.0,0.8499,0.0,0.6418,1.0854,0.0,0.0,0.0,0.8499,0.0,0.6228,0.6378,0.0,0.0,0.0,0.6898,B2,word_pos,périodiquement,ADV,périodiquement,ADV,périodiquement,ADV,13114,10498.0
ingénierie,NOUN,B2,beacco,0.0,0.8483,0.0,0.0,0.0,0.0,29.6447,0.0,0.8483,0.0,0.0,0.0,0.0,20.6179,0.0,0.7913,B2,word_pos,ingénierie,N,ingénierie,NOM,ingénierie,NOUN,8583,6773.0
féminiser,VERB,B2,beacco,0.0,0.8471,0.0,0.0,0.0,0.0,4.8126,12.9876,0.8471,0.0,0.0,0.0,0.0,6.8846,12.833,0.9385,B2,word_pos,féminiser,V,féminiser,VER,féminiser,VERB,7257,5642.0
éloquent,ADJ,B2,beacco,0.0,0.8471,0.0,0.0,0.0,0.0,0.0,49.3801,0.8471,0.0,0.0,0.0,0.0,0.0,44.6051,0.7262,B2,word_pos,éloquent,A,éloquent,ADJ,éloquent,ADJ,17566,13966.0
pragmatique,ADJ,B2,beacco,0.0,0.8466,0.0,0.0,0.0,0.0,3.1012,18.528,0.8466,0.0,0.0,0.0,0.0,6.0005,12.0555,0.9932,B2,word_pos,pragmatique,A,pragmatique,ADJ,pragmatique,ADJ,12561,9986.0
calvaire,NOUN,B2,beacco,0.0,0.8447,0.0,0.0,0.7097,0.0,6.2023,0.0,0.8447,0.0,0.0,0.438,0.0,6.0005,0.0,0.7202,B2,word_pos,calvaire,N,calvaire,NOM,calvaire,NOUN,2418,1880.0
chavirer,VERB,B2,beacco,0.0,0.8447,0.0,0.0,0.7097,0.0,6.2023,0.0,0.8447,0.0,0.0,0.438,0.0,6.0005,0.0,0.7202,B2,word_pos,chavirer,V,chavirer,VER,chavirer,VERB,2868,2268.0
martyriser,VERB,B2,beacco,0.0,0.8447,0.0,0.0,0.7097,0.0,6.2023,0.0,0.8447,0.0,0.0,0.438,0.0,6.0005,0.0,0.7202,B2,word_pos,martyriser,V,martyriser,VER,martyriser,VERB,9975,7902.0
saladier,NOUN,B2,beacco,0.0,0.8422,0.7956,0.0,0.7236,0.0,0.0,6.4938,0.8422,0.4856,0.0,1.2756,0.0,0.0,12.833,1.4929,B2,word_pos,saladier,N,saladier,NOM,saladier,NOUN,14402,11658.0
inventif,ADJ,B2,beacco,0.0,0.8421,0.0,0.1103,2.673,0.0,0.0,0.0,0.8421,0.0,0.2129,3.7062,0.0,0.0,0.0,1.4745,B2,word_pos,inventif,A,inventif,ADJ,inventif,ADJ,8874,7037.0
tertiaire,ADJ,B2,beacco,0.0,0.8415,0.0,0.0618,0.2916,0.0,2.0505,6.4938,0.8415,0.0,0.1276,0.5531,0.0,4.139,12.833,1.3225,B2,word_pos,tertiaire,A,tertiaire,ADJ,tertiaire,ADJ,15790,12796.0
japonais,NOUN,B2,beacco,0.0,0.8414,0.0,0.6351,0.2366,0.0,0.0,6.4938,0.8414,0.0,0.4157,0.438,0.0,0.0,12.833,1.2845,B2,word_pos,japonais,N,japonais,NOM,japonais,NOUN,9013,7142.0
migratoire,ADJ,B2,beacco,0.0,0.8378,0.0,0.0,1.1665,0.0,6.2023,0.0,0.8378,0.0,0.0,0.5531,0.0,6.0005,0.0,0.6721,B2,word_pos,migratoire,A,migratoire,ADJ,migratoire,ADJ,10189,8084.0
reggae,ADJ,B2,beacco,0.0,0.8378,,,,,,,,0.0,0.9327,0.5531,0.0,0.0,0.0,0.8378,B2,beacco_only,,,reggae,ADJ,reggae,ADJ,,10876.0
émeute,NOUN,B2,beacco,0.0,0.8378,0.0,0.0,1.1665,0.0,6.2023,0.0,0.8378,0.0,0.0,1.1062,0.0,6.0005,0.0,0.78,B2,word_pos,émeute,N,émeute,NOM,émeute,NOUN,17598,13994.0
tactile,ADJ,B2,beacco,0.0,0.8368,0.0,0.6351,1.0854,0.0,0.0,0.0,0.8368,0.0,0.4157,0.6378,0.0,0.0,0.0,0.5634,B2,word_pos,tactile,A,tactile,ADJ,tactile,ADJ,15600,12646.0
saler,VERB,B2,beacco,0.0,0.8344,0.0,0.0,0.4589,0.0,0.0,28.8683,0.8344,0.4856,0.0,0.9741,0.0,0.0,19.328,1.5056,B2,word_pos,saler,V,saler,VER,saler,VERB,14415,11668.0
culpabiliser,VERB,B2,beacco,0.0,0.8327,0.0,0.0,0.3618,0.0,9.6252,0.0,0.8327,0.0,0.0,0.6378,0.0,6.8846,0.0,1.0158,B2,word_pos,culpabiliser,V,culpabiliser,VER,culpabiliser,VERB,4259,3466.0
gré,NOUN,B2,beacco,0.0,0.8327,0.0,0.0,0.3618,0.0,9.6252,0.0,0.8327,0.0,0.0,3.5156,0.0,10.3269,19.328,3.4735,B2,word_pos,gré,N,gré,NOM,gré,NOUN,7630,5959.0
contraception,NOUN,B2,beacco,0.0,0.8317,0.0,0.0,1.0854,0.0,6.2023,0.0,0.8317,0.0,0.0,1.2756,0.0,6.0005,0.0,0.8337,B2,word_pos,contraception,N,contraception,NOM,contraception,NOUN,3795,3057.0
dédaigner,VERB,B2,beacco,0.0,0.8317,0.0,0.0,1.0854,0.0,6.2023,0.0,0.8317,0.0,0.0,0.6378,0.0,6.0005,0.0,0.7013,B2,word_pos,dédaigner,V,dédaigner,VER,dédaigner,VERB,5249,4134.0
sévir,VERB,B2,beacco,0.0,0.8317,0.0,0.0,1.0854,0.0,6.2023,0.0,0.8317,0.0,0.0,0.6378,0.0,6.0005,0.0,0.7013,B2,word_pos,sévir,V,sévir,VER,sévir,VERB,15567,12621.0
gouttière,NOUN,B2,beacco,0.0,0.8313,0.0,0.0,0.0,0.0,22.8111,0.0,0.8313,0.0,0.0,0.0,0.0,20.024,0.0,0.7219,B2,word_pos,gouttière,N,gouttière,NOM,gouttière,NOUN,7497,5840.0
référentiel,ADJ,B2,beacco,0.0,0.8313,0.0,0.0,0.0,0.0,0.0,51.4667,0.8313,0.0,0.0,0.0,0.0,0.0,40.1848,0.6575,B2,word_pos,référentiel,A,référentiel,ADJ,référentiel,ADJ,14154,11428.0
interprofessionnel,ADJ,B2,beacco,0.0,0.8312,0.0,0.6418,2.0028,0.0,0.0,0.0,0.8312,0.0,0.6228,3.7679,0.0,0.0,0.0,1.5546,B2,word_pos,interprofessionnel,A,interprofessionnel,ADJ,interprofessionnel,ADJ,8788,6961.0
subjuguer,VERB,B2,beacco,0.0,0.831,0.0,0.0,4.5048,0.0,0.0,0.0,0.831,0.0,0.0,3.4815,0.0,0.0,0.0,0.6697,B2,word_pos,subjuguer,V,subjuguer,VER,subjuguer,VERB,15231,12344.0
accroissement,NOUN,B2,beacco,0.0,0.8269,0.0,0.0,4.6735,0.0,0.0,0.0,0.8269,0.0,0.0,5.1436,0.0,0.0,0.0,0.9426,B2,word_pos,accroissement,N,accroissement,NOM,accroissement,NOUN,114,108.0
chèrement,ADV,B2,beacco,0.0,0.8269,0.0,0.0,4.6735,0.0,0.0,0.0,0.8269,0.0,0.0,3.7375,0.0,0.0,0.0,0.6965,B2,word_pos,chèrement,ADV,chèrement,ADV,chèrement,ADV,3008,2383.0
gouvernant,NOUN,B2,beacco,0.0,0.8269,3.79,0.0,0.8749,0.0,0.0,0.0,0.8269,6.2913,0.0,0.5531,0.0,0.0,0.0,0.6719,B2,word_pos,gouvernant,N,gouvernant,NOM,gouvernant,NOUN,7499,5841.0
sanctionner,VERB,B2,beacco,0.0,0.8263,0.0,0.6418,1.8786,0.0,0.0,0.0,0.8263,0.0,0.6228,0.5857,0.0,0.0,0.0,0.6891,B2,word_pos,sanctionner,V,sanctionner,VER,sanctionner,VERB,14438,11684.0
débouché,NOUN,B2,beacco,0.0,0.8251,0.0,0.3702,1.4582,0.0,0.0,0.0,0.8251,0.0,0.606,0.5531,0.0,0.0,0.0,0.6777,B2,word_pos,débouché,N,débouché,NOM,débouché,NOUN,5135,4030.0
ordure,NOUN,B2,beacco,0.0,0.8229,,,,,,,,0.0,2.4241,0.0,0.0,6.0005,0.0,0.8229,B2,beacco_only,,,ordure,NOM,ordure,NOUN,,8993.0
coordonner,VERB,B2,beacco,0.0,0.8227,0.2541,0.0,0.4732,0.0,0.0,9.6228,0.8227,0.5504,0.0,0.438,0.0,0.0,19.328,0.964,B2,word_pos,coordonner,V,coordonner,VER,coordonner,VERB,3892,3142.0
catégorique,ADJ,B2,beacco,0.0,0.821,0.0,1.1107,0.3014,0.0,0.0,0.0,0.821,0.0,1.2121,0.3059,0.0,0.0,0.0,0.9843,B2,word_pos,catégorique,A,catégorique,ADJ,catégorique,ADJ,2648,2085.0
dressage,NOUN,B2,beacco,0.0,0.8206,1.3242,1.1107,0.0,0.0,0.0,0.0,0.8206,1.2635,0.606,0.0,0.0,0.0,0.0,0.6273,B2,word_pos,dressage,N,dressage,NOM,dressage,NOUN,5039,3958.0
astrologue,NOUN,B2,beacco,0.0,0.8199,0.0,0.0,5.7339,0.0,0.0,0.0,0.8199,0.0,0.0,3.5957,0.0,0.0,0.0,0.7091,B2,word_pos,astrologue,N,astrologue,NOM,astrologue,NOUN,1113,924.0
digital,ADJ,B2,beacco,0.0,0.819,0.0,0.0,0.0,0.0,46.5173,0.0,0.819,0.0,0.0,0.0,0.0,30.0023,0.0,0.7155,B2,word_pos,digital,A,digital,ADJ,digital,ADJ,4730,3718.0
môme,NOUN,B2,beacco,0.0,0.8181,0.0,0.5054,1.0854,0.0,0.0,0.0,0.8181,0.0,0.5137,1.9134,0.0,0.0,0.0,1.371,B2,word_pos,môme,N,môme,NOM,môme,NOUN,10775,8556.0
tom,NOUN,B2,beacco,0.0,0.8157,,,,,,,,2.5271,0.4664,0.0,0.0,0.0,0.0,0.8157,B2,beacco_only,,,tom,NOM,tom,NOUN,,12885.0
écolier,ADJ,B2,beacco,0.0,0.8145,0.0,0.0,1.0202,0.0,6.2023,0.0,0.8145,0.0,0.0,1.1713,0.0,6.0005,0.0,0.8013,B2,word_pos,écolier,A,écolier,ADJ,écolier,ADJ,17421,13840.0
guitariste,NOUN,B2,beacco,0.0,0.814,0.0,5.85,0.0,0.0,0.0,0.0,0.814,0.0,6.6325,0.0,0.0,0.0,0.0,0.968,B2,word_pos,guitariste,N,guitariste,NOM,guitariste,NOUN,7666,5986.0
lard,NOUN,B2,beacco,0.0,0.8131,0.0,0.4228,0.6884,0.0,0.0,0.0,0.8131,0.0,0.6008,0.9741,0.0,0.0,0.0,0.9493,B2,word_pos,lard,N,lard,NOM,lard,NOUN,9309,7348.0
réfrigérateur,NOUN,B2,beacco,0.0,0.8109,0.0,6.0638,0.0,0.0,0.0,0.0,0.8109,0.0,10.454,0.0,0.0,0.0,0.0,1.3459,B2,word_pos,réfrigérateur,N,réfrigérateur,NOM,réfrigérateur,NOUN,14148,11423.0
couramment,ADV,B2,beacco,0.0,0.8091,0.0,0.0,1.516,0.0,4.101,0.0,0.8091,0.0,0.0,2.4816,0.0,4.139,0.0,1.4708,B2,word_pos,couramment,ADV,couramment,ADV,couramment,ADV,4024,3257.0
tunique,NOUN,B2,beacco,0.0,0.8088,0.7967,2.2283,0.0,0.0,0.0,0.0,0.8088,0.8346,1.2017,0.0,0.0,0.0,0.0,0.9741,B2,word_pos,tunique,N,tunique,NOM,tunique,NOUN,16421,13206.0
couchage,NOUN,B2,beacco,0.0,0.8085,0.0,0.4879,0.4092,0.0,0.0,0.0,0.8085,0.0,0.4664,0.1243,0.0,0.0,0.0,0.6652,B2,word_pos,couchage,N,couchage,NOM,couchage,NOUN,3983,3219.0
prenant,ADJ,B2,beacco,0.0,0.8082,0.0,2.5842,0.2076,0.0,0.0,0.0,0.8082,0.0,1.0679,0.3906,0.0,0.0,0.0,0.6669,B2,word_pos,prenant,A,prenant,ADJ,prenant,ADJ,12574,9997.0
christianisme,NOUN,B2,beacco,0.0,0.8076,0.0,0.1887,0.9463,0.0,0.0,0.0,0.8076,0.0,0.1937,0.8759,0.0,0.0,0.0,1.0245,B2,word_pos,christianisme,N,christianisme,NOM,christianisme,NOUN,2971,2349.0
friser,VERB,B2,beacco,0.0,0.8072,1.005,0.3702,0.2041,0.0,0.0,0.0,0.8072,0.0,0.606,0.4317,0.0,0.0,0.0,0.6741,B2,word_pos,friser,V,friser,VER,friser,VERB,7143,5534.0
imprévu,NOUN,B2,beacco,0.0,0.806,0.2541,1.2835,0.0,0.0,0.0,0.0,0.806,0.5504,0.6228,0.0,0.0,0.0,0.0,0.4587,B2,word_pos,imprévu,N,imprévu,NOM,imprévu,NOUN,8322,6520.0
dictée,NOUN,B2,beacco,0.0,0.8012,0.0,0.0,3.6922,0.0,0.0,0.0,0.8012,0.0,0.0,3.5822,0.0,0.0,0.0,0.7026,B2,word_pos,dictée,N,dictée,NOM,dictée,NOUN,4700,3695.0
forger,VERB,B2,beacco,0.0,0.8002,0.0,0.0,0.3618,0.0,10.2524,0.0,0.8002,0.0,0.0,3.6638,0.0,8.2781,0.0,2.1315,B2,word_pos,forger,V,forger,VER,forger,VERB,7000,5403.0
onirique,ADJ,B2,beacco,0.0,0.7995,0.0,0.3702,0.0,0.0,6.4168,0.0,0.7995,0.0,0.606,0.0,0.0,3.4423,0.0,0.6717,B2,word_pos,onirique,A,onirique,ADJ,onirique,ADJ,11263,8937.0
électromécanique,ADJ,B2,beacco,0.0,0.7995,0.0,0.3702,0.0,0.0,6.4168,0.0,0.7995,0.0,0.606,0.0,0.0,3.4423,0.0,0.6717,B2,word_pos,électromécanique,A,électromécanique,ADJ,électromécanique,ADJ,17542,13944.0
styliste,NOUN,B2,beacco,0.0,0.7988,0.0,0.3774,0.3401,0.0,2.0505,9.6228,0.7988,0.0,0.5811,0.5857,0.0,4.139,19.328,2.2899,B2,word_pos,styliste,N,styliste,NOM,styliste,NOUN,15218,12331.0
autocar,NOUN,B2,beacco,0.0,0.7974,1.3242,0.0,0.4092,0.0,0.0,0.0,0.7974,1.2635,0.0,0.1243,0.0,0.0,0.0,0.6273,B2,word_pos,autocar,N,autocar,NOM,autocar,NOUN,1398,1064.0
chaînon,NOUN,B2,beacco,0.0,0.7963,0.0,0.0,0.0,0.0,3.2084,28.8683,0.7963,0.0,0.0,0.0,0.0,3.4423,19.328,0.7219,B2,word_pos,chaînon,N,chaînon,NOM,chaînon,NOUN,2872,2270.0
géologique,ADJ,B2,beacco,0.0,0.7963,0.0,0.0,0.0,0.0,3.2084,28.8683,0.7963,0.0,0.0,0.2504,0.0,3.4423,19.328,1.3039,B2,word_pos,géologique,A,géologique,ADJ,géologique,ADJ,7723,6035.0
fanatique,NOUN,B2,beacco,0.0,0.7961,0.9991,0.7318,0.0,0.0,0.0,0.0,0.7961,0.9464,0.4664,0.0,0.0,0.0,0.0,0.6537,B2,word_pos,fanatique,N,fanatique,NOM,fanatique,NOUN,6657,5103.0
islam,NOUN,B2,beacco,0.0,0.7961,0.0,0.0,0.7236,0.0,0.0,28.8683,0.7961,0.0,0.0,1.2756,0.0,0.0,19.328,0.8337,B2,word_pos,islam,N,islam,NOM,islam,NOUN,8957,7109.0
partagé,ADJ,B2,beacco,0.0,0.7959,0.0,0.1103,0.5833,0.0,3.1012,0.0,0.7959,0.0,0.2129,0.5531,0.0,0.0,0.0,0.6334,B2,word_pos,partagé,A,partagé,ADJ,partagé,ADJ,11708,9266.0
synagogue,NOUN,B2,beacco,0.0,0.7958,0.0,0.0,0.2076,0.0,6.4168,0.0,0.7958,0.0,0.0,0.3906,0.0,3.4423,0.0,0.6556,B2,word_pos,synagogue,N,synagogue,NOM,synagogue,NOUN,15477,12542.0
ration,NOUN,B2,beacco,0.0,0.7937,0.0,0.0,0.0,0.0,19.8484,0.0,0.7937,0.0,0.0,0.0,0.0,40.1357,0.0,1.6052,B2,word_pos,ration,N,ration,NOM,ration,NOUN,13400,10733.0
provocant,ADJ,B2,beacco,0.0,0.7935,0.0,0.6418,0.4621,0.0,0.0,0.0,0.7935,0.0,0.6228,0.2331,0.0,0.0,0.0,0.6894,B2,word_pos,provocant,A,provocant,ADJ,provocant,ADJ,12824,10239.0
